source_file,match_id,round_number,kill_index,map,local_team_side,att_money,def_money,economy_diff,att_ults_ready,def_ults_ready,score_won,score_lost,score_diff,att_alive,def_alive,alive_diff,att_kills,def_kills,kill_diff,spike_planted,winner
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,9,2,Bonsai,attack,15100,27700,-12600,1,2,1,7,-6,5,3,2,2,0,2,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,9,3,Bonsai,attack,15100,27700,-12600,1,2,1,7,-6,4,3,1,2,1,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,9,4,Bonsai,attack,15100,27700,-12600,1,2,1,7,-6,4,2,2,3,1,2,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,9,5,Bonsai,attack,15100,27700,-12600,1,2,1,7,-6,3,2,1,3,2,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,9,6,Bonsai,attack,15100,27700,-12600,1,2,1,7,-6,3,1,2,4,2,2,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,9,7,Bonsai,attack,15100,27700,-12600,1,2,1,7,-6,3,0,3,5,2,3,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,1,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,4,5,-1,0,1,-1,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,2,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,4,4,0,1,1,0,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,3,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,3,4,-1,1,2,-1,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,4,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,3,3,0,2,2,0,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,5,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,3,2,1,3,2,1,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,6,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,3,1,2,4,2,2,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,7,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,2,1,1,4,3,1,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,10,8,Bonsai,attack,18450,33200,-14750,1,0,2,7,-5,1,1,0,4,4,0,0,allies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,1,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,5,4,1,1,0,1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,2,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,4,4,0,1,1,0,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,3,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,4,3,1,2,1,1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,4,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,4,2,2,3,1,2,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,5,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,4,1,3,4,1,3,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,6,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,4,0,4,5,1,4,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,7,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,3,0,3,5,2,3,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,11,8,Bonsai,attack,24450,34450,-10000,1,0,2,8,-6,2,0,2,5,3,2,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,12,1,Bonsai,attack,16200,29300,-13100,1,0,2,9,-7,4,5,-1,0,1,-1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,12,2,Bonsai,attack,16200,29300,-13100,1,0,2,9,-7,4,4,0,1,1,0,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,12,3,Bonsai,attack,16200,29300,-13100,1,0,2,9,-7,3,4,-1,1,2,-1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,12,4,Bonsai,attack,16200,29300,-13100,1,0,2,9,-7,2,4,-2,1,3,-2,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,12,5,Bonsai,attack,16200,29300,-13100,1,0,2,9,-7,1,4,-3,1,4,-3,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,1,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,4,5,-1,0,1,-1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,2,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,4,4,0,1,1,0,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,3,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,4,3,1,2,1,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,4,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,3,3,0,2,2,0,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,5,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,3,2,1,3,2,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,6,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,3,1,2,4,2,2,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,7,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,2,1,1,4,3,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,8,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,1,1,0,4,4,0,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,13,9,Bonsai,defense,26850,7800,19050,0,1,2,10,-8,1,0,1,5,4,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,14,1,Bonsai,defense,4000,4050,-50,0,0,2,11,-9,4,5,-1,0,1,-1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,14,2,Bonsai,defense,4000,4050,-50,0,0,2,11,-9,4,4,0,1,1,0,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,14,3,Bonsai,defense,4000,4050,-50,0,0,2,11,-9,4,3,1,2,1,1,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,14,4,Bonsai,defense,4000,4050,-50,0,0,2,11,-9,4,2,2,3,1,2,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,14,5,Bonsai,defense,4000,4050,-50,0,0,2,11,-9,4,1,3,4,1,3,1,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,15,1,Bonsai,defense,18000,6500,11500,0,0,2,12,-10,5,4,1,1,0,1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,15,2,Bonsai,defense,18000,6500,11500,0,0,2,12,-10,4,4,0,1,1,0,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,15,3,Bonsai,defense,18000,6500,11500,0,0,2,12,-10,4,3,1,2,1,1,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,15,4,Bonsai,defense,18000,6500,11500,0,0,2,12,-10,4,2,2,3,1,2,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,15,5,Bonsai,defense,18000,6500,11500,0,0,2,12,-10,4,1,3,4,1,3,0,enemies
match2.json,70a3da90-f3a6-47f3-8b22-e93f44845b16,15,6,Bonsai,defense,18000,6500,11500,0,0,2,12,-10,4,0,4,5,1,4,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,1,1,Jam,attack,0,0,0,0,0,0,0,0,4,5,-1,0,1,-1,0,
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,1,2,Jam,attack,0,0,0,0,0,0,0,0,4,4,0,1,1,0,1,
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,1,3,Jam,attack,0,0,0,0,0,0,0,0,3,4,-1,1,2,-1,1,
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,1,4,Jam,attack,0,0,0,0,0,0,0,0,2,4,-2,1,3,-2,1,
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,1,5,Jam,attack,0,0,0,0,0,0,0,0,1,4,-3,1,4,-3,1,
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,1,6,Jam,attack,0,0,0,0,0,0,0,0,0,4,-4,1,5,-4,1,
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,1,Jam,attack,10100,4000,6100,0,0,0,1,-1,4,5,-1,0,1,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,2,Jam,attack,10100,4000,6100,0,0,0,1,-1,3,5,-2,0,2,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,3,Jam,attack,10100,4000,6100,0,0,0,1,-1,2,5,-3,0,3,-3,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,4,Jam,attack,10100,4000,6100,0,0,0,1,-1,2,4,-2,1,3,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,5,Jam,attack,10100,4000,6100,0,0,0,1,-1,2,3,-1,2,3,-1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,6,Jam,attack,10100,4000,6100,0,0,0,1,-1,1,3,-2,2,4,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,2,7,Jam,attack,10100,4000,6100,0,0,0,1,-1,0,3,-3,2,5,-3,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,1,Jam,attack,14350,16400,-2050,0,0,0,2,-2,4,5,-1,0,1,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,2,Jam,attack,14350,16400,-2050,0,0,0,2,-2,4,4,0,1,1,0,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,3,Jam,attack,14350,16400,-2050,0,0,0,2,-2,3,4,-1,1,2,-1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,4,Jam,attack,14350,16400,-2050,0,0,0,2,-2,3,3,0,2,2,0,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,5,Jam,attack,14350,16400,-2050,0,0,0,2,-2,2,3,-1,2,3,-1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,6,Jam,attack,14350,16400,-2050,0,0,0,2,-2,1,3,-2,2,4,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,3,7,Jam,attack,14350,16400,-2050,0,0,0,2,-2,0,3,-3,2,5,-3,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,1,Jam,attack,16400,20750,-4350,2,2,0,3,-3,4,5,-1,0,1,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,2,Jam,attack,16400,20750,-4350,2,2,0,3,-3,3,5,-2,0,2,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,3,Jam,attack,16400,20750,-4350,2,2,0,3,-3,2,5,-3,0,3,-3,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,4,Jam,attack,16400,20750,-4350,2,2,0,3,-3,1,5,-4,0,4,-4,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,5,Jam,attack,16400,20750,-4350,2,2,0,3,-3,1,4,-3,1,4,-3,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,6,Jam,attack,16400,20750,-4350,2,2,0,3,-3,1,3,-2,2,4,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,7,Jam,attack,16400,20750,-4350,2,2,0,3,-3,1,2,-1,3,4,-1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,8,Jam,attack,16400,20750,-4350,2,2,0,3,-3,0,2,-2,3,5,-2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,4,9,Jam,attack,16400,20750,-4350,2,2,0,3,-3,0,1,-1,4,5,-1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,5,1,Jam,attack,20600,27750,-7150,0,1,1,3,-2,5,4,1,1,0,1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,5,2,Jam,attack,20600,27750,-7150,0,1,1,3,-2,5,3,2,2,0,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,5,3,Jam,attack,20600,27750,-7150,0,1,1,3,-2,4,3,1,2,1,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,5,4,Jam,attack,20600,27750,-7150,0,1,1,3,-2,4,2,2,3,1,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,5,5,Jam,attack,20600,27750,-7150,0,1,1,3,-2,4,1,3,4,1,3,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,5,6,Jam,attack,20600,27750,-7150,0,1,1,3,-2,3,1,2,4,2,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,1,Jam,attack,19000,23200,-4200,2,1,2,3,-1,4,5,-1,0,1,-1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,2,Jam,attack,19000,23200,-4200,2,1,2,3,-1,3,5,-2,0,2,-2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,3,Jam,attack,19000,23200,-4200,2,1,2,3,-1,3,4,-1,1,2,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,4,Jam,attack,19000,23200,-4200,2,1,2,3,-1,2,4,-2,1,3,-2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,5,Jam,attack,19000,23200,-4200,2,1,2,3,-1,2,3,-1,2,3,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,6,Jam,attack,19000,23200,-4200,2,1,2,3,-1,2,2,0,3,3,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,7,Jam,attack,19000,23200,-4200,2,1,2,3,-1,2,1,1,4,3,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,6,8,Jam,attack,19000,23200,-4200,2,1,2,3,-1,1,1,0,4,4,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,1,Jam,attack,25650,20400,5250,3,3,3,3,0,4,5,-1,0,1,-1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,2,Jam,attack,25650,20400,5250,3,3,3,3,0,3,5,-2,0,2,-2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,3,Jam,attack,25650,20400,5250,3,3,3,3,0,3,4,-1,1,2,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,4,Jam,attack,25650,20400,5250,3,3,3,3,0,3,3,0,2,2,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,5,Jam,attack,25650,20400,5250,3,3,3,3,0,3,2,1,3,2,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,6,Jam,attack,25650,20400,5250,3,3,3,3,0,2,2,0,3,3,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,7,Jam,attack,25650,20400,5250,3,3,3,3,0,1,2,-1,3,4,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,7,8,Jam,attack,25650,20400,5250,3,3,3,3,0,0,2,-2,3,5,-2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,1,Jam,attack,12300,17000,-4700,1,1,3,4,-1,5,4,1,1,0,1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,2,Jam,attack,12300,17000,-4700,1,1,3,4,-1,4,4,0,1,1,0,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,3,Jam,attack,12300,17000,-4700,1,1,3,4,-1,3,4,-1,1,2,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,4,Jam,attack,12300,17000,-4700,1,1,3,4,-1,3,3,0,2,2,0,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,5,Jam,attack,12300,17000,-4700,1,1,3,4,-1,2,3,-1,2,3,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,6,Jam,attack,12300,17000,-4700,1,1,3,4,-1,2,2,0,3,3,0,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,7,Jam,attack,12300,17000,-4700,1,1,3,4,-1,1,2,-1,3,4,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,8,8,Jam,attack,12300,17000,-4700,1,1,3,4,-1,0,2,-2,3,5,-2,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,1,Jam,attack,13250,17650,-4400,1,2,3,5,-2,5,4,1,1,0,1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,2,Jam,attack,13250,17650,-4400,1,2,3,5,-2,4,4,0,1,1,0,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,3,Jam,attack,13250,17650,-4400,1,2,3,5,-2,4,3,1,2,1,1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,4,Jam,attack,13250,17650,-4400,1,2,3,5,-2,4,2,2,3,1,2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,5,Jam,attack,13250,17650,-4400,1,2,3,5,-2,4,1,3,4,1,3,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,6,Jam,attack,13250,17650,-4400,1,2,3,5,-2,3,1,2,4,2,2,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,9,7,Jam,attack,13250,17650,-4400,1,2,3,5,-2,2,1,1,4,3,1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,1,Jam,attack,13100,24250,-11150,1,1,4,5,-1,4,5,-1,0,1,-1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,2,Jam,attack,13100,24250,-11150,1,1,4,5,-1,4,4,0,1,1,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,3,Jam,attack,13100,24250,-11150,1,1,4,5,-1,4,3,1,2,1,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,4,Jam,attack,13100,24250,-11150,1,1,4,5,-1,3,3,0,2,2,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,5,Jam,attack,13100,24250,-11150,1,1,4,5,-1,2,3,-1,2,3,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,6,Jam,attack,13100,24250,-11150,1,1,4,5,-1,2,2,0,3,3,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,7,Jam,attack,13100,24250,-11150,1,1,4,5,-1,2,1,1,4,3,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,10,8,Jam,attack,13100,24250,-11150,1,1,4,5,-1,2,0,2,5,3,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,1,Jam,attack,15000,18950,-3950,2,2,5,5,0,4,5,-1,0,1,-1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,2,Jam,attack,15000,18950,-3950,2,2,5,5,0,4,4,0,1,1,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,3,Jam,attack,15000,18950,-3950,2,2,5,5,0,4,3,1,2,1,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,4,Jam,attack,15000,18950,-3950,2,2,5,5,0,4,2,2,3,1,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,5,Jam,attack,15000,18950,-3950,2,2,5,5,0,3,2,1,3,2,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,6,Jam,attack,15000,18950,-3950,2,2,5,5,0,2,2,0,3,3,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,7,Jam,attack,15000,18950,-3950,2,2,5,5,0,2,1,1,4,3,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,11,8,Jam,attack,15000,18950,-3950,2,2,5,5,0,2,0,2,5,3,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,1,Jam,attack,29100,16200,12900,3,2,6,5,1,5,4,1,1,0,1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,2,Jam,attack,29100,16200,12900,3,2,6,5,1,5,3,2,2,0,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,3,Jam,attack,29100,16200,12900,3,2,6,5,1,4,3,1,2,1,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,4,Jam,attack,29100,16200,12900,3,2,6,5,1,4,2,2,3,1,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,5,Jam,attack,29100,16200,12900,3,2,6,5,1,3,2,1,3,2,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,6,Jam,attack,29100,16200,12900,3,2,6,5,1,3,1,2,4,2,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,7,Jam,attack,29100,16200,12900,3,2,6,5,1,2,1,1,4,3,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,8,Jam,attack,29100,16200,12900,3,2,6,5,1,2,0,2,5,3,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,9,Jam,attack,29100,16200,12900,3,2,6,5,1,1,0,1,5,4,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,12,10,Jam,attack,29100,16200,12900,3,2,6,5,1,1,0,1,6,4,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,13,1,Jam,defense,16200,13400,2800,1,1,7,5,2,5,4,1,1,0,1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,13,2,Jam,defense,16200,13400,2800,1,1,7,5,2,4,4,0,1,1,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,13,3,Jam,defense,16200,13400,2800,1,1,7,5,2,3,4,-1,1,2,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,13,4,Jam,defense,16200,13400,2800,1,1,7,5,2,2,4,-2,1,3,-2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,13,5,Jam,defense,16200,13400,2800,1,1,7,5,2,1,4,-3,1,4,-3,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,13,6,Jam,defense,16200,13400,2800,1,1,7,5,2,0,4,-4,1,5,-4,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,1,Jam,defense,6350,13800,-7450,0,0,8,5,3,5,4,1,1,0,1,0,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,2,Jam,defense,6350,13800,-7450,0,0,8,5,3,5,3,2,2,0,2,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,3,Jam,defense,6350,13800,-7450,0,0,8,5,3,4,3,1,2,1,1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,4,Jam,defense,6350,13800,-7450,0,0,8,5,3,3,3,0,2,2,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,5,Jam,defense,6350,13800,-7450,0,0,8,5,3,2,3,-1,2,3,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,6,Jam,defense,6350,13800,-7450,0,0,8,5,3,2,2,0,3,3,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,7,Jam,defense,6350,13800,-7450,0,0,8,5,3,1,2,-1,3,4,-1,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,14,8,Jam,defense,6350,13800,-7450,0,0,8,5,3,1,1,0,4,4,0,1,allies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,15,1,Jam,defense,12400,13450,-1050,0,0,8,6,2,5,4,1,1,0,1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,15,2,Jam,defense,12400,13450,-1050,0,0,8,6,2,4,4,0,1,1,0,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,15,3,Jam,defense,12400,13450,-1050,0,0,8,6,2,4,3,1,2,1,1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,15,4,Jam,defense,12400,13450,-1050,0,0,8,6,2,4,2,2,3,1,2,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,15,5,Jam,defense,12400,13450,-1050,0,0,8,6,2,4,1,3,4,1,3,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,15,6,Jam,defense,12400,13450,-1050,0,0,8,6,2,3,1,2,4,2,2,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,16,1,Jam,defense,17750,13250,4500,0,1,8,7,1,4,5,-1,0,1,-1,0,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,16,2,Jam,defense,17750,13250,4500,0,1,8,7,1,4,4,0,1,1,0,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,16,3,Jam,defense,17750,13250,4500,0,1,8,7,1,3,4,-1,1,2,-1,1,enemies
match3.json,3b12dd4c-f35d-45f7-8b4e-feaaf776e9c6,16,4,Jam,defense,17750,13250,4500,0,1,8,7,1,2,4,-2,1,3,-2,1,enemies
