round_number,kill_index,map,local_team_side,att_money,def_money,economy_diff,att_ults_ready,def_ults_ready,score_won,score_lost,score_diff,att_alive,def_alive,alive_diff,att_kills,def_kills,kill_diff,spike_planted,winner,att_full_buy,def_full_buy,att_eco,def_eco,ult_adv,alive_ratio,kill_progress
22,4,6,0,18100,20700,-2600,1,4,11,10,1,4,2,2,3,1,2,1,0,0,1,0,0,-3,0.6666666666666666,0.4
22,5,6,0,18100,20700,-2600,1,4,11,10,1,4,1,3,4,1,3,1,0,0,1,0,0,-3,0.8,0.5
22,6,6,0,18100,20700,-2600,1,4,11,10,1,3,1,2,4,2,2,1,0,0,1,0,0,-3,0.75,0.6
22,7,6,0,18100,20700,-2600,1,4,11,10,1,2,1,1,4,3,1,1,0,0,1,0,0,-3,0.6666666666666666,0.7
22,8,6,0,18100,20700,-2600,1,4,11,10,1,2,0,2,5,3,2,1,0,0,1,0,0,-3,1.0,0.8
23,1,6,0,19850,11100,8750,0,1,11,11,0,5,4,1,1,0,1,0,0,1,0,0,0,-1,0.5555555555555556,0.1
23,2,6,0,19850,11100,8750,0,1,11,11,0,4,4,0,1,1,0,1,0,1,0,0,0,-1,0.5,0.2
23,3,6,0,19850,11100,8750,0,1,11,11,0,4,3,1,2,1,1,1,0,1,0,0,0,-1,0.5714285714285714,0.3
23,4,6,0,19850,11100,8750,0,1,11,11,0,3,3,0,2,2,0,1,0,1,0,0,0,-1,0.5,0.4
23,5,6,0,19850,11100,8750,0,1,11,11,0,3,2,1,3,2,1,1,0,1,0,0,0,-1,0.6,0.5
23,6,6,0,19850,11100,8750,0,1,11,11,0,3,1,2,4,2,2,1,0,1,0,0,0,-1,0.75,0.6
24,1,6,0,30400,650,29750,2,1,11,12,-1,5,4,1,1,0,1,0,0,1,0,0,1,1,0.5555555555555556,0.1
24,2,6,0,30400,650,29750,2,1,11,12,-1,4,4,0,1,1,0,1,0,1,0,0,1,1,0.5,0.2
24,3,6,0,30400,650,29750,2,1,11,12,-1,3,4,-1,1,2,-1,1,0,1,0,0,1,1,0.42857142857142855,0.3
25,1,6,0,31250,700,30550,2,0,12,12,0,4,5,-1,0,1,-1,0,1,1,0,0,1,2,0.4444444444444444,0.1
25,2,6,0,31250,700,30550,2,0,12,12,0,3,5,-2,0,2,-2,1,1,1,0,0,1,2,0.375,0.2
25,3,6,0,31250,700,30550,2,0,12,12,0,2,5,-3,0,3,-3,1,1,1,0,0,1,2,0.2857142857142857,0.3
25,4,6,0,31250,700,30550,2,0,12,12,0,1,5,-4,0,4,-4,1,1,1,0,0,1,2,0.16666666666666666,0.4
25,5,6,0,31250,700,30550,2,0,12,12,0,1,4,-3,1,4,-3,1,1,1,0,0,1,2,0.2,0.5
25,6,6,0,31250,700,30550,2,0,12,12,0,1,3,-2,2,4,-2,1,1,1,0,0,1,2,0.25,0.6
25,7,6,0,31250,700,30550,2,0,12,12,0,1,2,-1,3,4,-1,1,1,1,0,0,1,2,0.3333333333333333,0.7
25,8,6,0,31250,700,30550,2,0,12,12,0,1,1,0,4,4,0,1,1,1,0,0,1,2,0.5,0.8
25,9,6,0,31250,700,30550,2,0,12,12,0,1,0,1,5,4,1,1,1,1,0,0,1,2,1.0,0.9
25,10,6,0,31250,700,30550,2,0,12,12,0,0,0,0,5,5,0,1,1,1,0,0,1,2,0.0,1.0
26,1,6,0,25000,2500,22500,1,1,13,12,1,5,4,1,1,0,1,0,1,1,0,0,1,0,0.5555555555555556,0.1
26,2,6,0,25000,2500,22500,1,1,13,12,1,4,4,0,1,1,0,1,1,1,0,0,1,0,0.5,0.2
26,3,6,0,25000,2500,22500,1,1,13,12,1,4,3,1,2,1,1,1,1,1,0,0,1,0,0.5714285714285714,0.3
26,4,6,0,25000,2500,22500,1,1,13,12,1,3,3,0,2,2,0,1,1,1,0,0,1,0,0.5,0.4
26,5,6,0,25000,2500,22500,1,1,13,12,1,3,2,1,3,2,1,1,1,1,0,0,1,0,0.6,0.5
26,6,6,0,25000,2500,22500,1,1,13,12,1,2,2,0,3,3,0,1,1,1,0,0,1,0,0.5,0.6
26,7,6,0,25000,2500,22500,1,1,13,12,1,2,1,1,4,3,1,1,1,1,0,0,1,0,0.6666666666666666,0.7
26,8,6,0,25000,2500,22500,1,1,13,12,1,1,1,0,4,4,0,1,1,1,0,0,1,0,0.5,0.8
26,9,6,0,25000,2500,22500,1,1,13,12,1,0,1,-1,4,5,-1,1,1,1,0,0,1,0,0.0,0.9
1,1,2,1,0,0,0,0,0,14,12,2,5,4,1,1,0,1,0,1,0,0,1,1,0,0.5555555555555556,0.1
1,2,2,1,0,0,0,0,0,14,12,2,5,3,2,2,0,2,1,1,0,0,1,1,0,0.625,0.2
1,3,2,1,0,0,0,0,0,14,12,2,5,2,3,3,0,3,1,1,0,0,1,1,0,0.7142857142857143,0.3
1,4,2,1,0,0,0,0,0,14,12,2,4,2,2,3,1,2,1,1,0,0,1,1,0,0.6666666666666666,0.4
1,5,2,1,0,0,0,0,0,14,12,2,4,1,3,4,1,3,1,1,0,0,1,1,0,0.8,0.5
3,1,2,1,6400,10350,-3950,0,0,2,0,2,4,5,-1,0,1,-1,0,1,0,0,1,0,0,0.4444444444444444,0.1
3,2,2,1,6400,10350,-3950,0,0,2,0,2,4,4,0,1,1,0,1,1,0,0,1,0,0,0.5,0.2
3,3,2,1,6400,10350,-3950,0,0,2,0,2,3,4,-1,1,2,-1,1,1,0,0,1,0,0,0.42857142857142855,0.3
3,4,2,1,6400,10350,-3950,0,0,2,0,2,3,3,0,2,2,0,1,1,0,0,1,0,0,0.5,0.4
3,5,2,1,6400,10350,-3950,0,0,2,0,2,3,2,1,3,2,1,1,1,0,0,1,0,0,0.6,0.5
3,6,2,1,6400,10350,-3950,0,0,2,0,2,2,2,0,3,3,0,1,1,0,0,1,0,0,0.5,0.6
3,7,2,1,6400,10350,-3950,0,0,2,0,2,1,2,-1,3,4,-1,1,1,0,0,1,0,0,0.3333333333333333,0.7
3,8,2,1,6400,10350,-3950,0,0,2,0,2,1,1,0,4,4,0,1,1,0,0,1,0,0,0.5,0.8
3,9,2,1,6400,10350,-3950,0,0,2,0,2,0,1,-1,4,5,-1,1,1,0,0,1,0,0,0.0,0.9
4,1,2,1,17750,19400,-1650,1,1,2,1,1,4,5,-1,0,1,-1,0,0,0,0,0,0,0,0.4444444444444444,0.1
4,2,2,1,17750,19400,-1650,1,1,2,1,1,3,5,-2,0,2,-2,0,0,0,0,0,0,0,0.375,0.2
4,3,2,1,17750,19400,-1650,1,1,2,1,1,2,5,-3,0,3,-3,0,0,0,0,0,0,0,0.2857142857142857,0.3
4,4,2,1,17750,19400,-1650,1,1,2,1,1,2,4,-2,1,3,-2,0,0,0,0,0,0,0,0.3333333333333333,0.4
4,5,2,1,17750,19400,-1650,1,1,2,1,1,1,4,-3,1,4,-3,0,0,0,0,0,0,0,0.2,0.5
4,6,2,1,17750,19400,-1650,1,1,2,1,1,1,3,-2,2,4,-2,0,0,0,0,0,0,0,0.25,0.6
4,7,2,1,17750,19400,-1650,1,1,2,1,1,1,2,-1,3,4,-1,0,0,0,0,0,0,0,0.3333333333333333,0.7
5,1,2,1,10850,19550,-8700,4,1,2,2,0,4,5,-1,0,1,-1,0,0,0,1,0,0,3,0.4444444444444444,0.1
5,2,2,1,10850,19550,-8700,4,1,2,2,0,4,4,0,1,1,0,1,0,0,1,0,0,3,0.5,0.2
5,3,2,1,10850,19550,-8700,4,1,2,2,0,4,3,1,2,1,1,1,0,0,1,0,0,3,0.5714285714285714,0.3
5,4,2,1,10850,19550,-8700,4,1,2,2,0,4,2,2,3,1,2,1,0,0,1,0,0,3,0.6666666666666666,0.4
5,5,2,1,10850,19550,-8700,4,1,2,2,0,4,1,3,4,1,3,1,0,0,1,0,0,3,0.8,0.5
5,6,2,1,10850,19550,-8700,4,1,2,2,0,3,1,2,4,2,2,1,0,0,1,0,0,3,0.75,0.6
5,7,2,1,10850,19550,-8700,4,1,2,2,0,3,0,3,5,2,3,1,0,0,1,0,0,3,1.0,0.7
6,1,2,1,24050,23250,800,1,3,3,2,1,4,5,-1,0,1,-1,0,1,1,1,0,0,-2,0.4444444444444444,0.1
6,2,2,1,24050,23250,800,1,3,3,2,1,3,5,-2,0,2,-2,1,1,1,1,0,0,-2,0.375,0.2
6,3,2,1,24050,23250,800,1,3,3,2,1,3,4,-1,1,2,-1,1,1,1,1,0,0,-2,0.42857142857142855,0.3
6,4,2,1,24050,23250,800,1,3,3,2,1,3,3,0,2,2,0,1,1,1,1,0,0,-2,0.5,0.4
6,5,2,1,24050,23250,800,1,3,3,2,1,3,2,1,3,2,1,1,1,1,1,0,0,-2,0.6,0.5
6,6,2,1,24050,23250,800,1,3,3,2,1,2,2,0,3,3,0,1,1,1,1,0,0,-2,0.5,0.6
6,7,2,1,24050,23250,800,1,3,3,2,1,2,1,1,4,3,1,1,1,1,1,0,0,-2,0.6666666666666666,0.7
7,1,2,1,23350,21150,2200,2,4,4,2,2,4,5,-1,0,1,-1,0,1,1,1,0,0,-2,0.4444444444444444,0.1
7,2,2,1,23350,21150,2200,2,4,4,2,2,3,5,-2,0,2,-2,0,1,1,1,0,0,-2,0.375,0.2
7,3,2,1,23350,21150,2200,2,4,4,2,2,3,4,-1,1,2,-1,0,1,1,1,0,0,-2,0.42857142857142855,0.3
7,4,2,1,23350,21150,2200,2,4,4,2,2,2,4,-2,1,3,-2,0,1,1,1,0,0,-2,0.3333333333333333,0.4
7,5,2,1,23350,21150,2200,2,4,4,2,2,1,4,-3,1,4,-3,0,1,1,1,0,0,-2,0.2,0.5
8,1,2,1,26350,20150,6200,2,3,4,3,1,4,5,-1,0,1,-1,0,0,1,1,0,0,-1,0.4444444444444444,0.1
8,2,2,1,26350,20150,6200,2,3,4,3,1,3,5,-2,0,2,-2,0,0,1,1,0,0,-1,0.375,0.2
8,3,2,1,26350,20150,6200,2,3,4,3,1,2,5,-3,0,3,-3,0,0,1,1,0,0,-1,0.2857142857142857,0.3
8,4,2,1,26350,20150,6200,2,3,4,3,1,1,5,-4,0,4,-4,0,0,1,1,0,0,-1,0.16666666666666666,0.4
8,5,2,1,26350,20150,6200,2,3,4,3,1,0,5,-5,0,5,-5,0,0,1,1,0,0,-1,0.0,0.5
9,1,2,1,13600,19900,-6300,2,3,4,4,0,5,4,1,1,0,1,0,0,0,1,0,0,-1,0.5555555555555556,0.1
9,2,2,1,13600,19900,-6300,2,3,4,4,0,4,4,0,1,1,0,0,0,0,1,0,0,-1,0.5,0.2
9,3,2,1,13600,19900,-6300,2,3,4,4,0,3,4,-1,1,2,-1,0,0,0,1,0,0,-1,0.42857142857142855,0.3
9,4,2,1,13600,19900,-6300,2,3,4,4,0,2,4,-2,1,3,-2,0,0,0,1,0,0,-1,0.3333333333333333,0.4
9,5,2,1,13600,19900,-6300,2,3,4,4,0,2,3,-1,2,3,-1,0,0,0,1,0,0,-1,0.4,0.5
9,6,2,1,13600,19900,-6300,2,3,4,4,0,1,3,-2,2,4,-2,0,0,0,1,0,0,-1,0.25,0.6
9,7,2,1,13600,19900,-6300,2,3,4,4,0,1,2,-1,3,4,-1,0,0,0,1,0,0,-1,0.3333333333333333,0.7
9,8,2,1,13600,19900,-6300,2,3,4,4,0,0,2,-2,3,5,-2,0,0,0,1,0,0,-1,0.0,0.8
10,1,2,1,8500,29900,-21400,4,3,4,5,-1,5,4,1,1,0,1,0,0,0,1,1,0,1,0.5555555555555556,0.1
10,2,2,1,8500,29900,-21400,4,3,4,5,-1,4,4,0,1,1,0,0,0,0,1,1,0,1,0.5,0.2
10,3,2,1,8500,29900,-21400,4,3,4,5,-1,4,3,1,2,1,1,0,0,0,1,1,0,1,0.5714285714285714,0.3
10,4,2,1,8500,29900,-21400,4,3,4,5,-1,4,2,2,3,1,2,0,0,0,1,1,0,1,0.6666666666666666,0.4
10,5,2,1,8500,29900,-21400,4,3,4,5,-1,3,2,1,3,2,1,0,0,0,1,1,0,1,0.6,0.5
10,6,2,1,8500,29900,-21400,4,3,4,5,-1,3,1,2,4,2,2,0,0,0,1,1,0,1,0.75,0.6
10,7,2,1,8500,29900,-21400,4,3,4,5,-1,3,0,3,5,2,3,0,0,0,1,1,0,1,1.0,0.7
10,8,2,1,8500,29900,-21400,4,3,4,5,-1,2,0,2,5,3,2,0,0,0,1,1,0,1,1.0,0.8
11,1,2,1,12950,40550,-27600,4,3,5,5,0,5,4,1,1,0,1,0,1,0,1,0,0,1,0.5555555555555556,0.1
11,2,2,1,12950,40550,-27600,4,3,5,5,0,5,3,2,2,0,2,1,1,0,1,0,0,1,0.625,0.2
11,3,2,1,12950,40550,-27600,4,3,5,5,0,4,3,1,2,1,1,1,1,0,1,0,0,1,0.5714285714285714,0.3
11,4,2,1,12950,40550,-27600,4,3,5,5,0,3,3,0,2,2,0,1,1,0,1,0,0,1,0.5,0.4
11,5,2,1,12950,40550,-27600,4,3,5,5,0,2,3,-1,2,3,-1,1,1,0,1,0,0,1,0.4,0.5
11,6,2,1,12950,40550,-27600,4,3,5,5,0,2,2,0,3,3,0,1,1,0,1,0,0,1,0.5,0.6
11,7,2,1,12950,40550,-27600,4,3,5,5,0,2,1,1,4,3,1,1,1,0,1,0,0,1,0.6666666666666666,0.7
12,1,2,1,15100,32600,-17500,3,1,6,5,1,5,4,1,1,0,1,0,1,0,1,0,0,2,0.5555555555555556,0.1
12,2,2,1,15100,32600,-17500,3,1,6,5,1,4,4,0,1,1,0,1,1,0,1,0,0,2,0.5,0.2
12,3,2,1,15100,32600,-17500,3,1,6,5,1,4,3,1,2,1,1,1,1,0,1,0,0,2,0.5714285714285714,0.3
12,4,2,1,15100,32600,-17500,3,1,6,5,1,4,2,2,3,1,2,1,1,0,1,0,0,2,0.6666666666666666,0.4
12,5,2,1,15100,32600,-17500,3,1,6,5,1,3,2,1,3,2,1,1,1,0,1,0,0,2,0.6,0.5
12,6,2,1,15100,32600,-17500,3,1,6,5,1,3,1,2,4,2,2,1,1,0,1,0,0,2,0.75,0.6
13,1,2,0,20450,11550,8900,2,3,7,5,2,5,4,1,1,0,1,0,1,1,0,0,0,-1,0.5555555555555556,0.1
13,2,2,0,20450,11550,8900,2,3,7,5,2,4,4,0,1,1,0,1,1,1,0,0,0,-1,0.5,0.2
13,3,2,0,20450,11550,8900,2,3,7,5,2,4,3,1,2,1,1,1,1,1,0,0,0,-1,0.5714285714285714,0.3
13,4,2,0,20450,11550,8900,2,3,7,5,2,3,3,0,2,2,0,1,1,1,0,0,0,-1,0.5,0.4
13,5,2,0,20450,11550,8900,2,3,7,5,2,2,3,-1,2,3,-1,1,1,1,0,0,0,-1,0.4,0.5
13,6,2,0,20450,11550,8900,2,3,7,5,2,2,2,0,3,3,0,1,1,1,0,0,0,-1,0.5,0.6
14,1,2,0,4000,2500,1500,0,1,7,6,1,4,5,-1,0,1,-1,0,0,0,0,1,1,-1,0.4444444444444444,0.1
14,2,2,0,4000,2500,1500,0,1,7,6,1,3,5,-2,0,2,-2,0,0,0,0,1,1,-1,0.375,0.2
14,3,2,0,4000,2500,1500,0,1,7,6,1,2,5,-3,0,3,-3,0,0,0,0,1,1,-1,0.2857142857142857,0.3
14,4,2,0,4000,2500,1500,0,1,7,6,1,1,5,-4,0,4,-4,0,0,0,0,1,1,-1,0.16666666666666666,0.4
15,1,2,0,17650,21250,-3600,0,1,8,6,2,4,5,-1,0,1,-1,0,1,0,1,0,0,-1,0.4444444444444444,0.1
15,2,2,0,17650,21250,-3600,0,1,8,6,2,4,4,0,1,1,0,1,1,0,1,0,0,-1,0.5,0.2
15,3,2,0,17650,21250,-3600,0,1,8,6,2,4,3,1,2,1,1,1,1,0,1,0,0,-1,0.5714285714285714,0.3
15,4,2,0,17650,21250,-3600,0,1,8,6,2,3,3,0,2,2,0,1,1,0,1,0,0,-1,0.5,0.4
15,5,2,0,17650,21250,-3600,0,1,8,6,2,3,2,1,3,2,1,1,1,0,1,0,0,-1,0.6,0.5
15,6,2,0,17650,21250,-3600,0,1,8,6,2,3,1,2,4,2,2,1,1,0,1,0,0,-1,0.75,0.6
16,1,2,0,22950,13300,9650,0,2,8,7,1,4,5,-1,0,1,-1,0,0,1,0,0,0,-2,0.4444444444444444,0.1
16,2,2,0,22950,13300,9650,0,2,8,7,1,4,4,0,1,1,0,1,0,1,0,0,0,-2,0.5,0.2
16,3,2,0,22950,13300,9650,0,2,8,7,1,4,3,1,2,1,1,1,0,1,0,0,0,-2,0.5714285714285714,0.3
16,4,2,0,22950,13300,9650,0,2,8,7,1,3,3,0,2,2,0,1,0,1,0,0,0,-2,0.5,0.4
16,5,2,0,22950,13300,9650,0,2,8,7,1,3,2,1,3,2,1,1,0,1,0,0,0,-2,0.6,0.5
16,6,2,0,22950,13300,9650,0,2,8,7,1,2,2,0,3,3,0,1,0,1,0,0,0,-2,0.5,0.6
17,1,2,0,24750,8100,16650,2,4,8,8,0,4,5,-1,0,1,-1,0,0,1,0,0,1,-2,0.4444444444444444,0.1
17,2,2,0,24750,8100,16650,2,4,8,8,0,4,4,0,1,1,0,0,0,1,0,0,1,-2,0.5,0.2
17,3,2,0,24750,8100,16650,2,4,8,8,0,4,3,1,2,1,1,0,0,1,0,0,1,-2,0.5714285714285714,0.3
17,4,2,0,24750,8100,16650,2,4,8,8,0,3,3,0,2,2,0,0,0,1,0,0,1,-2,0.5,0.4
17,5,2,0,24750,8100,16650,2,4,8,8,0,2,3,-1,2,3,-1,0,0,1,0,0,1,-2,0.4,0.5
17,6,2,0,24750,8100,16650,2,4,8,8,0,2,2,0,3,3,0,0,0,1,0,0,1,-2,0.5,0.6
17,7,2,0,24750,8100,16650,2,4,8,8,0,1,2,-1,3,4,-1,0,0,1,0,0,1,-2,0.3333333333333333,0.7
17,8,2,0,24750,8100,16650,2,4,8,8,0,1,1,0,4,4,0,0,0,1,0,0,1,-2,0.5,0.8
17,9,2,0,24750,8100,16650,2,4,8,8,0,0,1,-1,4,5,-1,0,0,1,0,0,1,-2,0.0,0.9
17,10,2,0,24750,8100,16650,2,4,8,8,0,0,0,0,5,5,0,0,0,1,0,0,1,-2,0.0,1.0
18,1,2,0,33500,7000,26500,2,1,9,8,1,4,5,-1,0,1,-1,0,1,1,0,0,1,1,0.4444444444444444,0.1
18,2,2,0,33500,7000,26500,2,1,9,8,1,4,4,0,1,1,0,1,1,1,0,0,1,1,0.5,0.2
18,3,2,0,33500,7000,26500,2,1,9,8,1,4,3,1,2,1,1,1,1,1,0,0,1,1,0.5714285714285714,0.3
18,4,2,0,33500,7000,26500,2,1,9,8,1,4,2,2,3,1,2,1,1,1,0,0,1,1,0.6666666666666666,0.4
19,1,2,0,29300,7150,22150,2,1,9,9,0,5,4,1,1,0,1,0,0,1,0,0,1,1,0.5555555555555556,0.1
19,2,2,0,29300,7150,22150,2,1,9,9,0,4,4,0,1,1,0,1,0,1,0,0,1,1,0.5,0.2
19,3,2,0,29300,7150,22150,2,1,9,9,0,4,3,1,2,1,1,1,0,1,0,0,1,1,0.5714285714285714,0.3
19,4,2,0,29300,7150,22150,2,1,9,9,0,4,2,2,3,1,2,1,0,1,0,0,1,1,0.6666666666666666,0.4
20,1,2,0,29400,8900,20500,3,2,9,10,-1,5,4,1,1,0,1,0,0,1,0,0,1,1,0.5555555555555556,0.1
20,2,2,0,29400,8900,20500,3,2,9,10,-1,5,3,2,2,0,2,1,0,1,0,0,1,1,0.625,0.2
20,3,2,0,29400,8900,20500,3,2,9,10,-1,5,2,3,3,0,3,1,0,1,0,0,1,1,0.7142857142857143,0.3
20,4,2,0,29400,8900,20500,3,2,9,10,-1,4,2,2,3,1,2,1,0,1,0,0,1,1,0.6666666666666666,0.4
21,1,2,0,37650,5400,32250,3,3,9,11,-2,5,4,1,1,0,1,0,0,1,0,0,1,0,0.5555555555555556,0.1
21,2,2,0,37650,5400,32250,3,3,9,11,-2,5,3,2,2,0,2,1,0,1,0,0,1,0,0.625,0.2
21,3,2,0,37650,5400,32250,3,3,9,11,-2,5,2,3,3,0,3,1,0,1,0,0,1,0,0.7142857142857143,0.3
22,1,2,0,43700,15300,28400,4,4,9,12,-3,5,4,1,1,0,1,0,0,1,0,0,0,0,0.5555555555555556,0.1
22,2,2,0,43700,15300,28400,4,4,9,12,-3,4,4,0,1,1,0,1,0,1,0,0,0,0,0.5,0.2
22,3,2,0,43700,15300,28400,4,4,9,12,-3,3,4,-1,1,2,-1,1,0,1,0,0,0,0,0.42857142857142855,0.3
22,4,2,0,43700,15300,28400,4,4,9,12,-3,3,3,0,2,2,0,1,0,1,0,0,0,0,0.5,0.4
22,5,2,0,43700,15300,28400,4,4,9,12,-3,3,2,1,3,2,1,1,0,1,0,0,0,0,0.6,0.5
22,6,2,0,43700,15300,28400,4,4,9,12,-3,2,2,0,3,3,0,1,0,1,0,0,0,0,0.5,0.6
1,1,4,1,0,0,0,0,0,0,0,0,4,5,-1,0,1,-1,0,0,0,0,1,1,0,0.4444444444444444,0.1
1,2,4,1,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,1,1,0,0.5,0.2
1,3,4,1,0,0,0,0,0,0,0,0,4,3,1,2,1,1,0,0,0,0,1,1,0,0.5714285714285714,0.3
1,4,4,1,0,0,0,0,0,0,0,0,4,2,2,3,1,2,0,0,0,0,1,1,0,0.6666666666666666,0.4
1,5,4,1,0,0,0,0,0,0,0,0,3,2,1,3,2,1,0,0,0,0,1,1,0,0.6,0.5
1,6,4,1,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,1,1,0,0.5,0.6
1,7,4,1,0,0,0,0,0,0,0,0,2,1,1,4,3,1,0,0,0,0,1,1,0,0.6666666666666666,0.7
1,8,4,1,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,0,1,1,0,0.5,0.8
1,9,4,1,0,0,0,0,0,0,0,0,0,1,-1,4,5,-1,0,0,0,0,1,1,0,0.0,0.9
3,1,4,1,18500,17000,1500,0,0,1,1,0,5,4,1,1,0,1,0,1,0,0,0,0,0,0.5555555555555556,0.1
3,2,4,1,18500,17000,1500,0,0,1,1,0,4,4,0,1,1,0,0,1,0,0,0,0,0,0.5,0.2
3,3,4,1,18500,17000,1500,0,0,1,1,0,4,3,1,2,1,1,0,1,0,0,0,0,0,0.5714285714285714,0.3
3,4,4,1,18500,17000,1500,0,0,1,1,0,3,3,0,2,2,0,0,1,0,0,0,0,0,0.5,0.4
3,5,4,1,18500,17000,1500,0,0,1,1,0,2,3,-1,2,3,-1,0,1,0,0,0,0,0,0.4,0.5
3,6,4,1,18500,17000,1500,0,0,1,1,0,1,3,-2,2,4,-2,0,1,0,0,0,0,0,0.25,0.6
3,7,4,1,18500,17000,1500,0,0,1,1,0,1,2,-1,3,4,-1,0,1,0,0,0,0,0,0.3333333333333333,0.7
3,8,4,1,18500,17000,1500,0,0,1,1,0,1,1,0,4,4,0,0,1,0,0,0,0,0,0.5,0.8
4,1,4,1,19050,21000,-1950,0,1,1,2,-1,4,5,-1,0,1,-1,0,0,0,1,0,0,-1,0.4444444444444444,0.1
4,2,4,1,19050,21000,-1950,0,1,1,2,-1,3,5,-2,0,2,-2,0,0,0,1,0,0,-1,0.375,0.2
4,3,4,1,19050,21000,-1950,0,1,1,2,-1,2,5,-3,0,3,-3,0,0,0,1,0,0,-1,0.2857142857142857,0.3
4,4,4,1,19050,21000,-1950,0,1,1,2,-1,1,5,-4,0,4,-4,0,0,0,1,0,0,-1,0.16666666666666666,0.4
4,5,4,1,19050,21000,-1950,0,1,1,2,-1,0,5,-5,0,5,-5,0,0,0,1,0,0,-1,0.0,0.5
5,1,4,1,8800,18500,-9700,0,3,1,3,-2,4,5,-1,0,1,-1,0,0,0,0,1,0,-3,0.4444444444444444,0.1
5,2,4,1,8800,18500,-9700,0,3,1,3,-2,3,5,-2,0,2,-2,0,0,0,0,1,0,-3,0.375,0.2
5,3,4,1,8800,18500,-9700,0,3,1,3,-2,3,4,-1,1,2,-1,0,0,0,0,1,0,-3,0.42857142857142855,0.3
5,4,4,1,8800,18500,-9700,0,3,1,3,-2,3,3,0,2,2,0,0,0,0,0,1,0,-3,0.5,0.4
5,5,4,1,8800,18500,-9700,0,3,1,3,-2,3,2,1,3,2,1,0,0,0,0,1,0,-3,0.6,0.5
5,6,4,1,8800,18500,-9700,0,3,1,3,-2,2,2,0,3,3,0,0,0,0,0,1,0,-3,0.5,0.6
5,7,4,1,8800,18500,-9700,0,3,1,3,-2,1,2,-1,3,4,-1,0,0,0,0,1,0,-3,0.3333333333333333,0.7
7,1,4,1,3400,32700,-29300,2,5,1,5,-4,5,4,1,1,0,1,0,0,0,1,1,0,-3,0.5555555555555556,0.1
7,2,4,1,3400,32700,-29300,2,5,1,5,-4,4,4,0,1,1,0,0,0,0,1,1,0,-3,0.5,0.2
7,3,4,1,3400,32700,-29300,2,5,1,5,-4,3,4,-1,1,2,-1,0,0,0,1,1,0,-3,0.42857142857142855,0.3
7,4,4,1,3400,32700,-29300,2,5,1,5,-4,3,3,0,2,2,0,0,0,0,1,1,0,-3,0.5,0.4
7,5,4,1,3400,32700,-29300,2,5,1,5,-4,3,2,1,3,2,1,0,0,0,1,1,0,-3,0.6,0.5
7,6,4,1,3400,32700,-29300,2,5,1,5,-4,3,1,2,4,2,2,0,0,0,1,1,0,-3,0.75,0.6
7,7,4,1,3400,32700,-29300,2,5,1,5,-4,2,1,1,4,3,1,0,0,0,1,1,0,-3,0.6666666666666666,0.7
8,1,4,1,11300,35300,-24000,2,3,2,5,-3,4,5,-1,0,1,-1,0,1,0,1,0,0,-1,0.4444444444444444,0.1
8,2,4,1,11300,35300,-24000,2,3,2,5,-3,3,5,-2,0,2,-2,0,1,0,1,0,0,-1,0.375,0.2
8,3,4,1,11300,35300,-24000,2,3,2,5,-3,2,5,-3,0,3,-3,0,1,0,1,0,0,-1,0.2857142857142857,0.3
8,4,4,1,11300,35300,-24000,2,3,2,5,-3,1,5,-4,0,4,-4,0,1,0,1,0,0,-1,0.16666666666666666,0.4
9,1,4,1,10700,41450,-30750,1,3,2,6,-4,4,5,-1,0,1,-1,0,0,0,1,0,0,-2,0.4444444444444444,0.1
9,2,4,1,10700,41450,-30750,1,3,2,6,-4,4,4,0,1,1,0,0,0,0,1,0,0,-2,0.5,0.2
9,3,4,1,10700,41450,-30750,1,3,2,6,-4,3,4,-1,1,2,-1,0,0,0,1,0,0,-2,0.42857142857142855,0.3
9,4,4,1,10700,41450,-30750,1,3,2,6,-4,2,4,-2,1,3,-2,0,0,0,1,0,0,-2,0.3333333333333333,0.4
9,5,4,1,10700,41450,-30750,1,3,2,6,-4,2,3,-1,2,3,-1,0,0,0,1,0,0,-2,0.4,0.5
9,6,4,1,10700,41450,-30750,1,3,2,6,-4,1,3,-2,2,4,-2,0,0,0,1,0,0,-2,0.25,0.6
9,7,4,1,10700,41450,-30750,1,3,2,6,-4,0,3,-3,2,5,-3,0,0,0,1,0,0,-2,0.0,0.7
10,1,4,1,17350,40600,-23250,2,1,2,7,-5,4,5,-1,0,1,-1,0,0,0,1,0,0,1,0.4444444444444444,0.1
10,2,4,1,17350,40600,-23250,2,1,2,7,-5,3,5,-2,0,2,-2,0,0,0,1,0,0,1,0.375,0.2
10,3,4,1,17350,40600,-23250,2,1,2,7,-5,2,5,-3,0,3,-3,0,0,0,1,0,0,1,0.2857142857142857,0.3
10,4,4,1,17350,40600,-23250,2,1,2,7,-5,1,5,-4,0,4,-4,0,0,0,1,0,0,1,0.16666666666666666,0.4
11,1,4,1,3750,44100,-40350,2,3,2,8,-6,4,5,-1,0,1,-1,0,0,0,1,1,0,-1,0.4444444444444444,0.1
11,2,4,1,3750,44100,-40350,2,3,2,8,-6,3,5,-2,0,2,-2,0,0,0,1,1,0,-1,0.375,0.2
